restaurant_id,cuisine
res_e95d12fe5131b455,Kerala
res_c35912a96e106541,North Indian
res_c35912a96e106541,South Indian
res_9a7aa6f549d3d029,Desserts
res_5e482d6cf01da1f4,Desserts
res_163f5e46df193b1a,Bengali
res_e0e6fe8093583d47,North Indian
res_c4bad5898fbc7dcd,Pizza
res_c4bad5898fbc7dcd,Fast Food
res_92ed022284cf80e6,Andhra
res_92ed022284cf80e6,North Indian
res_92ed022284cf80e6,Biryani
res_55b98f2434c81a4e,South Indian
res_6877c5586277cc50,Street Food
res_6877c5586277cc50,Gujarati
res_83d0428fdbf838ad,Chinese
res_83d0428fdbf838ad,Thai
res_83d0428fdbf838ad,Momos
res_cbcea65b2af02d9b,North Indian
res_cbcea65b2af02d9b,South Indian
res_cbcea65b2af02d9b,Chinese
res_933434636bfa279d,Chettinad
res_933434636bfa279d,South Indian
res_933434636bfa279d,North Indian
res_655330b035953e59,Hyderabadi
res_655330b035953e59,Biryani
res_3ec5c6a5e3539fa8,Bakery
res_3ec5c6a5e3539fa8,Desserts
res_3ec5c6a5e3539fa8,Beverages
res_675301ffaee1e3d5,North Indian
res_675301ffaee1e3d5,Chinese
res_675301ffaee1e3d5,Bengali
res_675301ffaee1e3d5,Fast Food
res_72888fb50c23a859,Bakery
res_72888fb50c23a859,Cafe
res_72888fb50c23a859,Burger
res_72888fb50c23a859,Fast Food
res_f74e657712258231,Kerala
res_55ad2fcf0dc91c3f,North Indian
res_55ad2fcf0dc91c3f,Chinese
res_3722c09cb1d7f58b,Chinese
res_3722c09cb1d7f58b,North Indian
res_dc1826613c520feb,North Indian
res_dc1826613c520feb,Chinese
res_771814a30e3e2f48,Bengali
res_771814a30e3e2f48,Oriya
res_3b46589d992872fd,Beverages
res_3b46589d992872fd,Fast Food
res_85e1b92e6d89bd14,Ice Cream
res_85e1b92e6d89bd14,Desserts
res_868834a2968915b2,Desserts
res_868834a2968915b2,Fast Food
res_31daa4ddbfe39377,Chinese
res_31daa4ddbfe39377,Kebab
res_31daa4ddbfe39377,North Indian
res_c50f4a2cfb3d0e95,North Indian
res_c50f4a2cfb3d0e95,South Indian
res_9f02e37d06814268,North Indian
res_fe4c48d28d027bd9,Biryani
res_fe4c48d28d027bd9,Fast Food
res_03dffcc7ce743d73,Ice Cream
res_03dffcc7ce743d73,Desserts
res_e6b3dfb9d9401657,Biryani
res_e6b3dfb9d9401657,North Indian
res_e6b3dfb9d9401657,Andhra
res_8549cb3d88eac396,Chinese
res_8549cb3d88eac396,North Indian
res_5a4aafe6c27481c2,North Indian
res_5a4aafe6c27481c2,Biryani
res_5a4aafe6c27481c2,Chinese
res_5a4aafe6c27481c2,Rolls
res_20219ccd587b9820,North Indian
res_20219ccd587b9820,Chinese
res_62f060d0dd9bef49,Bakery
res_62f060d0dd9bef49,Desserts
res_397e66abff806979,North Indian
res_397e66abff806979,Chinese
res_9bb325dabe8c7137,Continental
res_9bb325dabe8c7137,North Indian
res_9bb325dabe8c7137,Chinese
res_9bb325dabe8c7137,Bengali
res_61a660d54172a2e4,Chinese
res_61a660d54172a2e4,Momos
res_8b4058bbc605d080,North Indian
res_23a2617751ebcabb,Pizza
res_23a2617751ebcabb,Italian
res_23a2617751ebcabb,Salad
res_48d132c188dc2565,North Indian
res_48d132c188dc2565,Chinese
res_403440a80746ad18,North Indian
res_403440a80746ad18,Chinese
res_403440a80746ad18,Biryani
res_be6223dc64c94f68,Fast Food
res_dd1b00340c9edff6,North Indian
res_dd1b00340c9edff6,Chinese
res_dd1b00340c9edff6,Italian
res_c0f410a280c8f357,North Indian
res_c0f410a280c8f357,Chinese
res_c0f410a280c8f357,South Indian
res_c0f410a280c8f357,Fast Food
res_c81abd1f0d7a67fd,North Indian
res_b690b6f0606ff954,Chinese
res_b690b6f0606ff954,Oriya
res_b690b6f0606ff954,Bengali
res_b690b6f0606ff954,North Indian
res_ba9edb61762a1893,Chinese
res_2ef73bb4d18d9574,North Indian
res_3b0a39e1ad0d0f9a,South Indian
res_8488e0ae9245102a,Bbq
res_8488e0ae9245102a,Rolls
res_1e2ffa7539de28a3,Andhra
res_d0d0fb0a7931d0ef,South Indian
res_d0d0fb0a7931d0ef,North Indian
res_d0d0fb0a7931d0ef,Chinese
res_0246745064776ad0,Mithai
res_0246745064776ad0,Street Food
res_68b6d69db9523c0a,North Indian
res_68b6d69db9523c0a,Chinese
res_68b6d69db9523c0a,Fast Food
res_e0885985f6665cf6,Beverages
res_a1cffa40a78e5587,North Indian
res_a1cffa40a78e5587,Chinese
res_a1cffa40a78e5587,Continental
res_a1cffa40a78e5587,Biryani
res_31551701211bff74,South Indian
res_31551701211bff74,North Indian
res_31551701211bff74,Chinese
res_31551701211bff74,Fast Food
res_ec76b2f9213b43da,Chettinad
res_ec76b2f9213b43da,South Indian
res_ec76b2f9213b43da,Chinese
res_ec76b2f9213b43da,Seafood
res_ec76b2f9213b43da,Rolls
res_ec76b2f9213b43da,North Indian
res_6803c7e0ba0a1c51,Bbq
res_6803c7e0ba0a1c51,Beverages
res_6803c7e0ba0a1c51,Burger
res_6803c7e0ba0a1c51,Rolls
res_6803c7e0ba0a1c51,Tea
res_3806891624144486,Andhra
res_3806891624144486,Biryani
res_3806891624144486,North Indian
res_3806891624144486,Beverages
res_45a64a733c8437aa,Bengali
res_9db604798f2aca09,Beverages
res_2ad5c05cda184b49,North Indian
res_2ad5c05cda184b49,Chinese
res_b1830c1a014ed140,Fast Food
res_b1830c1a014ed140,Continental
res_b1830c1a014ed140,Burger
res_717ac66462cc7084,Fast Food
res_717ac66462cc7084,Biryani
res_717ac66462cc7084,Chinese
res_95b6c2746127393a,Street Food
res_95b6c2746127393a,Mithai
res_34eb94b3d3464fbf,North Indian
res_34eb94b3d3464fbf,Chinese
res_34eb94b3d3464fbf,Oriya
res_34eb94b3d3464fbf,Mithai
res_00354118cec13bbe,Bakery
res_00354118cec13bbe,Desserts
res_7e25cfb9e8d94465,Bakery
res_7e25cfb9e8d94465,Desserts
res_f0a7b47aaf93a031,Ice Cream
res_f0a7b47aaf93a031,Desserts
res_3b6083628e081d0b,Bakery
res_b88ebcd447d3363f,Beverages
res_b88ebcd447d3363f,Ice Cream
res_6e1cb343ae1545da,Bakery
res_8ac1a5b9a611b4a0,Cafe
res_8ac1a5b9a611b4a0,Fast Food
res_406aac6990c2e351,Bakery
res_406aac6990c2e351,Desserts
res_406aac6990c2e351,Sandwich
res_0e5c2df660b1e695,Ice Cream
res_0e5c2df660b1e695,Desserts
res_5df05b576629a7aa,Beverages
res_5df05b576629a7aa,Burger
res_7328be482e590862,Mithai
res_0b511edb312158ba,European
res_0b511edb312158ba,Continental
res_ff7527d7237966b3,Andhra
res_ff7527d7237966b3,Biryani
res_e2f24058fb0b584c,Continental
res_e2f24058fb0b584c,North Indian
res_e2f24058fb0b584c,Asian
res_47eb8960a84205c1,Continental
res_47eb8960a84205c1,Asian
res_47eb8960a84205c1,Italian
res_47eb8960a84205c1,North Indian
res_6d65abedf42a33ec,North Indian
res_6d65abedf42a33ec,Chinese
res_e936567c53cdf708,North Indian
res_e936567c53cdf708,Continental
res_c4a53137abefbbb8,North Indian
res_c4a53137abefbbb8,Mughlai
res_c4a53137abefbbb8,Lucknowi
res_72e7c27edf6716cd,Continental
res_72e7c27edf6716cd,Finger Food
res_d8099e44fecca7be,Biryani
res_d8099e44fecca7be,North Indian
res_d8099e44fecca7be,Chinese
res_d8099e44fecca7be,Seafood
res_c41631b17262fa5f,Continental
res_c41631b17262fa5f,Bbq
res_c41631b17262fa5f,Steak
res_55d1e9eb5bd75a35,Chinese
res_55d1e9eb5bd75a35,Thai
res_71c609810cf10c97,Continental
res_71c609810cf10c97,Fast Food
res_b4ae21b7cd06e13f,Continental
res_b4ae21b7cd06e13f,Thai
res_b4ae21b7cd06e13f,North Indian
res_b4ae21b7cd06e13f,Chinese
res_e8c69be8176d1407,Finger Food
res_cf2e4ab8c2238da4,Chinese
res_cf2e4ab8c2238da4,North Indian
res_cf2e4ab8c2238da4,South Indian
res_64042426c405cef4,North Indian
res_64042426c405cef4,Continental
res_64042426c405cef4,Italian
res_da536d7c958a9d80,Beverages
res_da536d7c958a9d80,Fast Food
res_aa66eb94e7b1defa,North Indian
res_aa66eb94e7b1defa,Chinese
res_db2f7da4d620ec7f,North Indian
res_db2f7da4d620ec7f,South Indian
res_db2f7da4d620ec7f,Chinese
res_ee8dc8adf02254a7,Biryani
res_ee8dc8adf02254a7,North Indian
res_ee8dc8adf02254a7,Mughlai
res_ee8dc8adf02254a7,Fast Food
res_238b19173f83bfed,North Indian
res_238b19173f83bfed,Biryani
res_238b19173f83bfed,Chinese
res_2bafaba5c5886502,North Indian
res_bf09b308e5e713f9,Pizza
res_bf09b308e5e713f9,Fast Food
res_2a7ac6660a78feb0,North Indian
res_2a7ac6660a78feb0,South Indian
res_2a7ac6660a78feb0,Chinese
res_075dd2be135d59ba,Pizza
res_075dd2be135d59ba,Fast Food
res_b0909971060620ca,North Indian
res_b0909971060620ca,Mughlai
res_b0909971060620ca,Chinese
res_6cc904cfd9ee2dd2,South Indian
res_6cc904cfd9ee2dd2,Chinese
res_fe4d79ab2b7692ca,North Indian
res_fe4d79ab2b7692ca,Chinese
res_fe4d79ab2b7692ca,Mughlai
res_2a390d21df60d3a0,Andhra
res_2a390d21df60d3a0,Chinese
res_7f9f476513daa334,South Indian
res_8988887ce4cedd67,Fast Food
res_8988887ce4cedd67,Burger
res_421e6ade0b22350b,North Indian
res_421e6ade0b22350b,Chinese
res_af4b884dcd3945e1,Bakery
res_061562337d115f51,South Indian
res_cb359796d8987f3d,South Indian
res_e489ee8c35815f54,Biryani
res_e489ee8c35815f54,North Indian
res_e489ee8c35815f54,Chinese
res_e489ee8c35815f54,Kebab
res_3b03bc51fd68163b,Chinese
res_3b03bc51fd68163b,North Indian
res_7b849ceaf9044c98,North Indian
res_14245f348db30c39,North Indian
res_14245f348db30c39,Chinese
res_14245f348db30c39,Momos
res_ba090a0d224d1c92,North Indian
res_ba090a0d224d1c92,Fast Food
res_ba090a0d224d1c92,Desserts
res_ba090a0d224d1c92,Beverages
res_7027d6a15f3b0ebf,Oriya
res_7027d6a15f3b0ebf,South Indian
res_7027d6a15f3b0ebf,Fast Food
res_29d31af1e0fa04ab,Fast Food
res_f39c327c47a788f8,North Indian
res_f39c327c47a788f8,Chinese
res_f39c327c47a788f8,Biryani
res_7261ac60665976cc,Fast Food
res_7261ac60665976cc,Rolls
res_a71b552de821b27c,Andhra
res_a71b552de821b27c,North Indian
res_a71b552de821b27c,Biryani
res_3224a12d94c53249,South Indian
res_669a088bc4a9b52c,South Indian
res_669a088bc4a9b52c,North Indian
res_669a088bc4a9b52c,Chinese
res_4d44a179615c5740,South Indian
res_4d44a179615c5740,North Indian
res_4d44a179615c5740,Chinese
res_04f3fd5a539ebc7f,Beverages
res_04f3fd5a539ebc7f,Fast Food
res_db68d5496f729ff8,Mithai
res_db68d5496f729ff8,Street Food
res_ee59c48ce382bfb6,Kerala
res_ee59c48ce382bfb6,South Indian
res_ee59c48ce382bfb6,North Indian
res_60ce7ee0e1ffe002,Street Food
res_60ce7ee0e1ffe002,Maharashtrian
res_ab4173f2c0ee890c,Biryani
res_7f1d7aa029c73f11,Cafe
res_7f1d7aa029c73f11,Fast Food
res_7310d88eab7ed459,Cafe
res_7310d88eab7ed459,American
res_7310d88eab7ed459,Continental
res_7310d88eab7ed459,Steak
res_2a1006977bd3c3cd,Pizza
res_2a1006977bd3c3cd,Italian
res_2a1006977bd3c3cd,Cafe
res_2a1006977bd3c3cd,Burger
res_2a1006977bd3c3cd,Finger Food
res_2a1006977bd3c3cd,Fast Food
res_2a1006977bd3c3cd,Sandwich
res_2a3acb4b7b9a0062,North Indian
res_2a3acb4b7b9a0062,Bbq
res_2a3acb4b7b9a0062,Biryani
res_2a3acb4b7b9a0062,Kebab
res_10a6694f2001279f,Cafe
res_10a6694f2001279f,Fast Food
res_10a6694f2001279f,Chinese
res_50b6f60e8c6f0ee6,Continental
res_481aef605143fc8e,Healthy Food
res_481aef605143fc8e,Burger
res_481aef605143fc8e,Beverages
res_481aef605143fc8e,Cafe
res_481aef605143fc8e,Sandwich
res_481aef605143fc8e,Salad
res_84cc0fba4d86628c,South Indian
res_84cc0fba4d86628c,North Indian
res_84cc0fba4d86628c,Chinese
res_84cc0fba4d86628c,Street Food
res_2cd08388304e4630,Bakery
res_2cd08388304e4630,Desserts
res_0c641a98fe233194,North Indian
res_0c641a98fe233194,Mexican
res_0c641a98fe233194,Continental
res_0c641a98fe233194,Street Food
res_c8a7aa236c73e087,Pizza
res_c8a7aa236c73e087,Fast Food
res_22cb029c5c7b672a,Cafe
res_22cb029c5c7b672a,Fast Food
res_9970525fc9141c29,South Indian
res_9970525fc9141c29,North Indian
res_9970525fc9141c29,Chinese
res_9970525fc9141c29,Street Food
res_f84515a2744d937f,South Indian
res_f84515a2744d937f,Chinese
res_efec28594979b763,Mughlai
res_efec28594979b763,North Indian
res_efec28594979b763,Chinese
res_58db7bc1088643e8,Continental
res_58db7bc1088643e8,Italian
res_58db7bc1088643e8,North Indian
res_225108452f701e18,Chinese
res_225108452f701e18,Thai
res_225108452f701e18,Momos
res_e943e20237472ee5,Continental
res_e943e20237472ee5,Asian
res_e943e20237472ee5,South Indian
res_e943e20237472ee5,North Indian
res_4c1065081558dbc2,Cafe
res_4c1065081558dbc2,American
res_4c1065081558dbc2,Burger
res_4c1065081558dbc2,Steak
res_d9f6aed86eda642b,Cafe
res_d9f6aed86eda642b,Beverages
res_d9f6aed86eda642b,Fast Food
res_a0fd065a31e1d543,Cafe
res_a0fd065a31e1d543,Italian
res_a0fd065a31e1d543,American
res_a0fd065a31e1d543,Continental
res_2fef90a29d2bc0dc,Cafe
res_2fef90a29d2bc0dc,Tea
res_b18ec7e7829ad104,Cafe
res_b18ec7e7829ad104,Bakery
res_e6c0458a0cb5532d,Cafe
res_e6c0458a0cb5532d,Pizza
res_e6c0458a0cb5532d,Italian
res_e6c0458a0cb5532d,Sandwich
res_89b933747d30dac5,Biryani
res_54b867d9c291a1bc,Desserts
res_54b867d9c291a1bc,Beverages
res_54b867d9c291a1bc,Ice Cream
res_14de6159d744e7c4,North Indian
res_14de6159d744e7c4,Chinese
res_14de6159d744e7c4,Seafood
res_523b2189d2d15d8e,Biryani
res_523b2189d2d15d8e,North Indian
res_523b2189d2d15d8e,Kebab
res_b2df284a5de4a04d,North Indian
res_b2df284a5de4a04d,Chinese
res_e8fa6a49b5db09fb,North Indian
res_e8fa6a49b5db09fb,Fast Food
res_ea2fd175fb8b798b,Mughlai
res_ea2fd175fb8b798b,Biryani
res_ea2fd175fb8b798b,North Indian
res_86edd025768dec3f,Cafe
res_86edd025768dec3f,Continental
res_86edd025768dec3f,Steak
res_35fcf0d04dbd66fe,North Indian
res_35fcf0d04dbd66fe,Biryani
res_35fcf0d04dbd66fe,Fast Food
res_ef9d235ceba3aede,South Indian
res_ef9d235ceba3aede,North Indian
res_ef9d235ceba3aede,Chinese
res_ef9d235ceba3aede,Street Food
res_1ca6a334c37a9b8b,North Indian
res_1ca6a334c37a9b8b,Street Food
res_554f824ffad607b4,Chinese
res_554f824ffad607b4,Thai
res_b04a94cbac64ea69,Chinese
res_b04a94cbac64ea69,Thai
res_b04a94cbac64ea69,Momos
res_7d1cc161619334a1,North Indian
res_4aaca095bb296716,Chinese
res_4aaca095bb296716,Thai
res_4aaca095bb296716,Momos
res_c71f0246c9ab87ff,South Indian
res_c71f0246c9ab87ff,Chinese
res_c71f0246c9ab87ff,North Indian
res_495aacdd8d4bbf9f,Seafood
res_55f04511ca8f5915,Fast Food
res_55f04511ca8f5915,Pizza
res_f811022d6bdc644d,North Indian
res_f811022d6bdc644d,Chinese
res_f811022d6bdc644d,Seafood
res_f811022d6bdc644d,Biryani
res_1f3ba8639cbb59e8,Beverages
res_1f3ba8639cbb59e8,Juices
res_1f3ba8639cbb59e8,Ice Cream
res_1f3ba8639cbb59e8,Fast Food
res_f83566fdae407ae1,Chinese
res_f83566fdae407ae1,Bengali
res_ab443546c5c9b814,Chinese
res_ab443546c5c9b814,North Indian
res_ab443546c5c9b814,South Indian
res_a056dbe8d300798e,Tibetan
res_a056dbe8d300798e,Momos
res_c52a42fdf772c0c6,Pizza
res_c52a42fdf772c0c6,Fast Food
res_bac7831437776116,Burger
res_bac7831437776116,Fast Food
res_9939ee088733d669,North Indian
res_9939ee088733d669,Chinese
res_44b77d2533c4314c,Fast Food
res_44b77d2533c4314c,Biryani
res_44b77d2533c4314c,Seafood
res_44b77d2533c4314c,South Indian
res_2d13cf690881326a,Chinese
res_2d13cf690881326a,Tibetan
res_06ec86bf57b1ca93,Desserts
res_06ec86bf57b1ca93,Beverages
res_58a62b53ccb23853,South Indian
res_58a62b53ccb23853,North Indian
res_58a62b53ccb23853,Mughlai
res_58a62b53ccb23853,Chinese
res_58a62b53ccb23853,Street Food
res_58a62b53ccb23853,Beverages
res_26221dbb67d04cb0,Chinese
res_26221dbb67d04cb0,North Indian
res_c3fa23757480141d,Mexican
res_c3fa23757480141d,Italian
res_68989c42155743b8,Asian
res_68989c42155743b8,Continental
res_68989c42155743b8,European
res_68989c42155743b8,North Indian
res_68989c42155743b8,Mediterranean
res_bb8a8eab11c20899,Pizza
res_e47b95409d12cc98,North Indian
res_e47b95409d12cc98,Mughlai
res_e47b95409d12cc98,Chinese
res_933b88844c296227,Fast Food
res_933b88844c296227,Rolls
res_933b88844c296227,Kebab
res_1c91972916f1c583,Andhra
res_1c91972916f1c583,Biryani
res_1c91972916f1c583,North Indian
res_1c91972916f1c583,Chinese
res_625d99fe7129d9a1,South Indian
res_625d99fe7129d9a1,Chinese
res_625d99fe7129d9a1,North Indian
res_09829f2df5c8f1c0,Desserts
res_09829f2df5c8f1c0,Ice Cream
res_09829f2df5c8f1c0,Beverages
res_09829f2df5c8f1c0,Sandwich
res_6f66f02598159f4c,South Indian
res_6f66f02598159f4c,Biryani
res_6f66f02598159f4c,Chinese
res_6f66f02598159f4c,North Indian
res_673761f6c26ac27c,Pizza
res_d89f381bf280e0df,Chinese
res_d89f381bf280e0df,North Indian
res_d89f381bf280e0df,Mangalorean
res_032a113270de75bf,Continental
res_032a113270de75bf,Italian
res_1162824b691fb59c,South Indian
res_1162824b691fb59c,North Indian
res_1162824b691fb59c,Chinese
res_a468bdbd7e0b1e50,South Indian
res_9c90d64545b05521,Fast Food
res_9c90d64545b05521,Burger
res_5e372f044b30a6f9,South Indian
res_0ecd917d21c06fbb,South Indian
res_de47094e30bd0120,North Indian
res_de47094e30bd0120,Chinese
res_614539afe7fc5fef,Fast Food
res_614539afe7fc5fef,Beverages
res_e5db84389d9bc481,Burger
res_e5db84389d9bc481,Fast Food
res_075d6b51ca2ce74f,North Indian
res_075d6b51ca2ce74f,Chinese
res_7888657fdb653125,North Indian
res_7888657fdb653125,Chinese
res_f6f1408a886ea50a,Street Food
res_a3a389f7f924502b,South Indian
res_c464f6940dae041d,North Indian
res_c464f6940dae041d,Chinese
res_a4e1e99f57b03d92,Mithai
res_a4e1e99f57b03d92,Street Food
res_224e3935ac532a36,Seafood
res_224e3935ac532a36,Chinese
res_224e3935ac532a36,South Indian
res_c8f8e735976d0072,Ice Cream
res_c8f8e735976d0072,Desserts
res_db2f86c8c73a875b,North Indian
res_db2f86c8c73a875b,Chinese
res_85a221f103c86d7f,Desserts
res_8c5c7e0864c50fba,South Indian
res_66a320665bc11afa,South Indian
res_66a320665bc11afa,North Indian
res_66a320665bc11afa,Chinese
res_66a320665bc11afa,Street Food
res_66a320665bc11afa,Fast Food
res_3051f85865aa4b35,Kerala
res_3051f85865aa4b35,North Indian
res_3051f85865aa4b35,Chinese
res_e482b4b35edf8942,Pizza
res_e482b4b35edf8942,Italian
res_2408a47c628e5294,Andhra
res_2408a47c628e5294,Biryani
res_2408a47c628e5294,North Indian
res_2408a47c628e5294,Chinese
res_a22f48294a542e82,North Indian
res_a22f48294a542e82,Continental
res_a22f48294a542e82,Chinese
res_a22f48294a542e82,Seafood
res_bae064571adb1aff,Seafood
res_bae064571adb1aff,North Indian
res_bae064571adb1aff,Chinese
res_f1c171c24b02e3fb,Rolls
res_a51b1685975fed3a,Fast Food
res_a51b1685975fed3a,Rolls
res_b24c9c5bdf586c10,Ice Cream
res_b24c9c5bdf586c10,Desserts
res_ed3546dff95b8b34,Fast Food
res_ed3546dff95b8b34,Beverages
res_ed3546dff95b8b34,Desserts
res_9e629c10968514f7,North Indian
res_9e629c10968514f7,Chinese
res_71a29571ddcabc41,Andhra
res_20b9cee839b2b605,Continental
res_20b9cee839b2b605,Burger
res_20b9cee839b2b605,Italian
res_20b9cee839b2b605,Pizza
res_20b9cee839b2b605,North Indian
res_20b9cee839b2b605,Salad
res_61f6b474c6a8b630,North Indian
res_61f6b474c6a8b630,Biryani
res_61f6b474c6a8b630,Charcoal Chicken
res_0454294101fbd4ad,Beverages
res_348463b2cd1cd765,Cafe
res_348463b2cd1cd765,European
res_348463b2cd1cd765,Continental
res_251e7f9e3eab53ea,Andhra
res_251e7f9e3eab53ea,Biryani
res_251e7f9e3eab53ea,North Indian
res_251e7f9e3eab53ea,Chinese
res_bd0034b6044ab82d,Pizza
res_bd0034b6044ab82d,Fast Food
res_45f35420879ffd74,North Indian
res_45f35420879ffd74,Bbq
res_ff7af090503b5c8b,South Indian
res_ff7af090503b5c8b,Biryani
res_90cb4ef2876b6f0c,Beverages
res_90cb4ef2876b6f0c,Fast Food
res_572c1681ceb161a7,Biryani
res_572c1681ceb161a7,North Indian
res_572c1681ceb161a7,Chinese
res_c55b005bf43c2138,Street Food
res_c55b005bf43c2138,Chinese
res_7e62505acce39a29,North Indian
res_7e62505acce39a29,Chinese
res_68b86d987feb141c,Mithai
res_68b86d987feb141c,Street Food
res_80965c2926519174,Fast Food
res_d087433dff2921cf,Chinese
res_d087433dff2921cf,South Indian
res_d087433dff2921cf,North Indian
res_2d1e403dae3a5172,North Indian
res_3dbd02fa74b22548,Tibetan
res_3dbd02fa74b22548,Asian
res_3dbd02fa74b22548,Thai
res_3dbd02fa74b22548,Chinese
res_3dbd02fa74b22548,Momos
res_73c0dd0b465b8be3,South Indian
res_73c0dd0b465b8be3,North Indian
res_73c0dd0b465b8be3,Chinese
res_719a54578f789076,Healthy Food
res_719a54578f789076,Sandwich
res_719a54578f789076,Salad
res_733b659fa38710c1,South Indian
res_733b659fa38710c1,Biryani
res_8be08f33e9c6741a,Biryani
res_a1e822723b850f5e,North Indian
res_ea0fcaf85f7c9d80,Mithai
res_ea0fcaf85f7c9d80,Street Food
res_c02893b7c3d5ff0f,North Indian
res_c02893b7c3d5ff0f,Mughlai
res_c02893b7c3d5ff0f,Asian
res_c02893b7c3d5ff0f,Chinese
res_2a94d80345449f36,Kerala
res_2a94d80345449f36,South Indian
res_2a94d80345449f36,Seafood
res_bc890ea6bafca965,Ice Cream
res_bc890ea6bafca965,Beverages
res_126fbe38b7b2af6d,Bakery
res_126fbe38b7b2af6d,Desserts
res_042b551faa5fe260,Bakery
res_787794c1863f1d3e,North Indian
res_787794c1863f1d3e,Chinese
res_4afb1b10f992844f,Mexican
res_4afb1b10f992844f,Fast Food
res_5584c854d2b2f1b7,Andhra
res_5584c854d2b2f1b7,North Indian
res_5584c854d2b2f1b7,Chinese
res_582c4ba8321ec1c3,North Indian
res_582c4ba8321ec1c3,Mughlai
res_d144bbd6acc318d4,Fast Food
res_d144bbd6acc318d4,Rolls
res_c224d43260c0c0e5,North Indian
res_fc703e6c3ac218d5,Chinese
res_fc703e6c3ac218d5,South Indian
res_a5e22159d69e97ae,North Indian
res_a5e22159d69e97ae,Street Food
res_2a3d95440045955b,North Indian
res_2a3d95440045955b,South Indian
res_a311ca0bba49cb77,Fast Food
res_101295c380d97a8f,Chinese
res_101295c380d97a8f,North Indian
res_101295c380d97a8f,Momos
res_f3497d22b0ca4542,North Indian
res_b10df3926ce48ea1,North Indian
res_b10df3926ce48ea1,Chinese
res_aab6f9268312323e,North Indian
res_3ee7514d9452f1cb,North Indian
res_3ee7514d9452f1cb,Chinese
res_3ee7514d9452f1cb,Seafood
res_044115cfc9173eee,Thai
res_bfd9e87284bd09be,North Indian
res_bfd9e87284bd09be,Bihari
res_f59eacac7e481304,North Indian
res_e3fa96537419c1d0,South Indian
res_e3fa96537419c1d0,North Indian
res_e3fa96537419c1d0,Chinese
res_5251d847265151ff,North Indian
res_5251d847265151ff,Fast Food
res_93be86b285efe212,North Indian
res_4096fa95e4224b94,Fast Food
res_4096fa95e4224b94,Street Food
res_4096fa95e4224b94,Beverages
res_556c8e7304698f3d,Burger
res_556c8e7304698f3d,Pizza
res_556c8e7304698f3d,Continental
res_bc74bd70ff7e08f4,Chinese
res_bc74bd70ff7e08f4,Momos
res_f334c7ff197ba2ec,Bakery
res_f334c7ff197ba2ec,Fast Food
res_df6367edb73c17e6,Biryani
res_f9b2a2ac46d3e022,South Indian
res_03605ef7e81c3de4,Rolls
res_37b826497fdbf500,Biryani
res_37b826497fdbf500,North Indian
res_37b826497fdbf500,Chinese
res_f9cd878a4986dc32,Chinese
res_8131c9f131bcdcda,Biryani
res_58e1f9ec973c6378,South Indian
res_58e1f9ec973c6378,Andhra
res_58e1f9ec973c6378,Chinese
res_58e1f9ec973c6378,North Indian
res_38281a8f8ea260c9,Fast Food
res_b3c18c728cd9a7f7,Ice Cream
res_b3c18c728cd9a7f7,Fast Food
res_b3c18c728cd9a7f7,Beverages
res_b3c18c728cd9a7f7,Burger
res_b3c18c728cd9a7f7,Desserts
res_b3c18c728cd9a7f7,Juices
res_10589c08a8a85b8d,North Indian
res_10589c08a8a85b8d,South Indian
res_10589c08a8a85b8d,Chinese
res_0044c747c51d8b44,Turkish
res_0044c747c51d8b44,Chinese
res_c0f5e16e232cb293,Rolls
res_c0f5e16e232cb293,Fast Food
res_9b109d8c984001f0,North Indian
res_17ea70ebdb8c4e24,North Indian
res_17ea70ebdb8c4e24,Chinese
res_e215ea73b85ed18e,Desserts
res_befa7baa098968d7,North Indian
res_befa7baa098968d7,Mughlai
res_befa7baa098968d7,Chinese
res_c0f92b8d33a437c4,Biryani
res_c0f92b8d33a437c4,South Indian
res_c0f92b8d33a437c4,North Indian
res_68d2ed7ad5889074,Andhra
res_68d2ed7ad5889074,North Indian
res_68d2ed7ad5889074,Chinese
res_e15ca937e155d371,Arabian
res_e15ca937e155d371,Chinese
res_e15ca937e155d371,Kerala
res_e15ca937e155d371,North Indian
res_7287ecf270b75936,Bakery
res_1835fe59cc494157,Desserts
res_0092841f398fb7aa,North Indian
res_0092841f398fb7aa,Fast Food
res_26fa5cf79c952cc3,Bakery
res_26fa5cf79c952cc3,Desserts
res_3567993ec1b401c5,South Indian
res_cdcfa13708c4ecbb,North Indian
res_cdcfa13708c4ecbb,Chinese
res_cdcfa13708c4ecbb,Biryani
res_3b8725c9086f5f8b,North Indian
res_3b8725c9086f5f8b,Chinese
res_607101997f93e698,Seafood
res_607101997f93e698,South Indian
res_ef990a1e1454e068,South Indian
res_ef990a1e1454e068,Chinese
res_ef990a1e1454e068,North Indian
res_ef990a1e1454e068,Street Food
res_514b827642f963a8,South Indian
res_514b827642f963a8,North Indian
res_514b827642f963a8,Fast Food
res_514b827642f963a8,Chinese
res_568352f4ae15ad40,Bengali
res_568352f4ae15ad40,Fast Food
res_68abe939dad7fc91,Fast Food
res_68abe939dad7fc91,Juices
res_218da08c16c5e1c1,South Indian
res_218da08c16c5e1c1,Seafood
res_826baf1d8459e4a0,North Indian
res_826baf1d8459e4a0,South Indian
res_116a816e9bf02dd3,North Indian
res_116a816e9bf02dd3,Mughlai
res_116a816e9bf02dd3,Chinese
